508162.190000025,37.506827012,-122.340455822,78.732479991,-2.061959510,22.947149740,0.255174726,0.586489086,0.125297263,275.361528041
508162.210000025,37.506826641,-122.340450629,78.737276516,-2.053401478,22.963156088,0.233099701,0.513761034,0.084878669,275.330297045
508162.230000025,37.506826272,-122.340445434,78.742223783,-2.037936761,22.975877127,0.255583267,0.539679351,0.031712096,275.299023671
508162.250000025,37.506825905,-122.340440235,78.747172225,-2.035366644,22.988087862,0.243555568,0.582369473,0.016925598,275.265737611
508162.270000025,37.506825540,-122.340435034,78.752487446,-2.019236774,23.002907058,0.289674583,0.562167942,-0.069285610,275.231270757
508162.290000025,37.506825177,-122.340429827,78.758553325,-1.997571573,23.034696499,0.314835102,0.588237292,-0.136392353,275.195696482
508162.310000025,37.506824819,-122.340424614,78.765089103,-1.978763324,23.058135186,0.338968225,0.680426179,-0.102497776,275.162292941
508162.330000025,37.506824465,-122.340419397,78.772122931,-1.959272809,23.069114198,0.363530092,0.768177679,-0.109300515,275.128906200
508162.350000025,37.506824112,-122.340414177,78.779707854,-1.947151008,23.088339987,0.396286209,0.812588704,-0.105149078,275.096525146
508162.370000025,37.506823764,-122.340408953,78.787652393,-1.921584038,23.104091974,0.393683852,0.905509472,-0.116930505,275.064852822
508162.390000025,37.506823419,-122.340403723,78.795599063,-1.908200882,23.130765426,0.404138571,0.980420324,-0.099275648,275.034186830
508162.410000025,37.506823077,-122.340398490,78.803705312,-1.881602483,23.138378908,0.398720993,1.109027383,-0.052714962,275.004519572
508162.430000025,37.506822739,-122.340393255,78.811330906,-1.871118829,23.150448188,0.368924906,1.179487885,-0.058271768,274.974538615
508162.450000025,37.506822403,-122.340388017,78.818917764,-1.853223615,23.167474843,0.388347016,1.238796980,-0.048067295,274.947180989
508162.470000025,37.506822073,-122.340382775,78.826436566,-1.820638243,23.185584474,0.362092074,1.324791404,-0.103362726,274.917148620
508162.490000025,37.506821747,-122.340377528,78.833894079,-1.793591830,23.203467440,0.387300234,1.475842657,-0.037216884,274.890828061
508162.510000025,37.506821425,-122.340372279,78.841394876,-1.784882441,23.212329049,0.356196527,1.686877601,-0.026496889,274.862302289
508162.530000025,37.506821104,-122.340367027,78.848429754,-1.778057191,23.226192214,0.354398305,1.755607731,-0.023775797,274.834578391
508162.550000025,37.506820784,-122.340361771,78.855467529,-1.766421729,23.240487359,0.346028642,1.862865830,-0.064213323,274.809362919
508162.570000025,37.506820466,-122.340356513,78.862204686,-1.764680397,23.253454567,0.331537464,1.956750909,-0.033032378,274.781521613
508162.590000025,37.506820149,-122.340351251,78.869150525,-1.756891385,23.267831447,0.363344735,2.027740879,-0.048926546,274.751020110
508162.610000025,37.506819833,-122.340345987,78.876446938,-1.749734200,23.278899237,0.360821662,2.111661310,-0.072082846,274.722572155
508162.630000025,37.506819517,-122.340340719,78.883580824,-1.752502655,23.293182736,0.351600252,2.174882183,-0.051054608,274.699872152
508162.650000025,37.506819201,-122.340335448,78.890520633,-1.756306535,23.310510752,0.346657412,2.153909364,-0.091864717,274.671898744
508162.670000025,37.506818883,-122.340330173,78.897684572,-1.763871747,23.325942220,0.366557807,2.169291670,-0.077302406,274.643273935
508162.690000025,37.506818565,-122.340324896,78.905102493,-1.770259804,23.336022456,0.373981024,2.168913972,-0.077043429,274.613064936
508162.710000025,37.506818246,-122.340319616,78.912826336,-1.773734161,23.357991055,0.398588556,2.086847560,-0.118306250,274.580378792
508162.730000025,37.506817926,-122.340314330,78.921111666,-1.772529247,23.381263250,0.427879373,2.051049636,-0.113525504,274.544816070
508162.750000025,37.506817607,-122.340309040,78.929719599,-1.772947412,23.391262105,0.429434706,2.073194625,-0.015336063,274.508066939
508162.770000025,37.506817289,-122.340303748,78.938016498,-1.760529383,23.404876623,0.404071934,2.000167962,-0.066766897,274.467435632
508162.790000025,37.506816972,-122.340298451,78.946146054,-1.754225991,23.428744599,0.408937197,1.972184476,-0.039434077,274.426191247
508162.810000025,37.506816655,-122.340293150,78.954270783,-1.756680305,23.445753914,0.403691800,1.974314028,0.057326513,274.390304176
508162.830000025,37.506816340,-122.340287845,78.962130168,-1.743820218,23.459867517,0.379572555,1.883335621,0.015287136,274.352583794
508162.850000025,37.506816028,-122.340282535,78.969821272,-1.729180824,23.488152490,0.400163167,1.807579267,0.068843958,274.321041079
508162.870000025,37.506815719,-122.340277221,78.977934696,-1.701791024,23.498643357,0.395711192,1.853891980,0.133039107,274.290870777
508162.890000025,37.506815414,-122.340271904,78.985122604,-1.673563414,23.512880846,0.328430465,1.815333380,0.163050328,274.267411457
508162.910000025,37.506815115,-122.340266584,78.991385710,-1.649949779,23.528548420,0.299746828,1.837860439,0.183692470,274.247626293
508162.930000025,37.506814816,-122.340261259,78.997406628,-1.672010526,23.551272893,0.301608057,1.869182831,0.300428873,274.230773105
508162.950000025,37.506814515,-122.340255932,79.003028842,-1.670149454,23.552413983,0.257516029,1.858967595,0.369022218,274.218600652
508162.970000025,37.506814215,-122.340250604,79.007826631,-1.657754076,23.559467381,0.225101292,1.711446646,0.299785336,274.205743348
508162.990000025,37.506813917,-122.340245272,79.012381309,-1.641606161,23.586699602,0.229976451,1.608806440,0.214361100,274.191438134
508163.010000025,37.506813624,-122.340239934,79.016952057,-1.615295310,23.607247070,0.227608428,1.661570650,0.309278459,274.180659996
508163.030000025,37.506813334,-122.340234593,79.021441301,-1.605289691,23.612884251,0.218001571,1.709679666,0.356383769,274.183185489
508163.050000025,37.506813016,-122.340229138,79.054873228,-1.608107630,23.623241135,0.135529640,1.764357405,0.372884160,274.184283480
508163.070000025,37.506812725,-122.340223793,79.057660770,-1.609313435,23.633130099,0.150442380,1.657874901,0.342864459,274.174947267
508163.090000025,37.506812436,-122.340218446,79.060957242,-1.600038964,23.647858358,0.172119382,1.625576396,0.222021180,274.163697693
508163.110000025,37.506812148,-122.340213094,79.064257517,-1.593806312,23.667248356,0.161440389,1.652081283,0.281247476,274.159011633
508163.130000025,37.506811862,-122.340207739,79.067684631,-1.581355524,23.686166228,0.179821769,1.654473433,0.230938916,274.151555802
508163.150000025,37.506811578,-122.340202379,79.071162355,-1.572408949,23.705079054,0.166657224,1.674757142,0.218502531,274.145647309
508163.170000025,37.506811295,-122.340197016,79.074768422,-1.560642960,23.713936174,0.193953510,1.725029568,0.252376781,274.141374143
508163.190000025,37.506811014,-122.340191651,79.078772225,-1.565990185,23.724163542,0.205526945,1.745215568,0.216889987,274.137949684
508163.210000025,37.506810732,-122.340186283,79.083127685,-1.565675731,23.738762165,0.230300778,1.751308540,0.205577683,274.131027555
508163.230000025,37.506810450,-122.340180912,79.087522769,-1.564044648,23.751716959,0.204008703,1.799846068,0.179373584,274.121984550
508163.250000025,37.506810168,-122.340175538,79.091542307,-1.564467623,23.763956500,0.208455305,1.790675138,0.167689422,274.110674858
508163.270000025,37.506809886,-122.340170162,79.096269988,-1.562884237,23.772565175,0.259146809,1.827100052,0.128159178,274.097475388
508163.290000025,37.506809603,-122.340164782,79.101695986,-1.580334152,23.798855761,0.288536204,1.799041363,0.103041142,274.083679145
508163.310000025,37.506809319,-122.340159397,79.107877024,-1.573774474,23.815297905,0.326649558,1.784583994,0.089647563,274.072498144
508163.330000025,37.506809035,-122.340154008,79.114454476,-1.574926768,23.832411740,0.332241302,1.762583411,0.090169162,274.059666971
508163.350000025,37.506808750,-122.340148614,79.121472290,-1.583016025,23.854210851,0.371776704,1.732485709,0.126729437,274.045002323
508163.370000025,37.506808466,-122.340143218,79.129089177,-1.574658747,23.868352714,0.381422868,1.715890342,0.105916224,274.032124901
508163.390000025,37.506808183,-122.340137817,79.136567521,-1.576998508,23.888665675,0.374217454,1.685990386,0.154500740,274.023380687
508163.410000025,37.506807897,-122.340132412,79.144046303,-1.587683493,23.895770941,0.368375955,1.697277980,0.252260962,274.013151912
508163.430000025,37.506807610,-122.340127006,79.151308608,-1.595336541,23.904116807,0.360228524,1.590134157,0.240278757,273.997721505
508163.450000025,37.506807323,-122.340121597,79.158581521,-1.597216343,23.918059882,0.365200702,1.471385364,0.208526505,273.984089316
508163.470000025,37.506807035,-122.340116185,79.165394279,-1.592956657,23.934608270,0.316277695,1.399981006,0.216148383,273.970739034
508163.490000025,37.506806750,-122.340110770,79.171706250,-1.578189783,23.952017185,0.321372363,1.317475567,0.215043618,273.957217066
508163.510000025,37.506806466,-122.340105351,79.178072441,-1.574894658,23.961371125,0.309501810,1.332382190,0.253406316,273.942141860
508163.530000025,37.506806180,-122.340099930,79.184209506,-1.590906395,23.966326664,0.307934874,1.299329166,0.338195127,273.927331882
508163.550000025,37.506805894,-122.340094507,79.190422760,-1.585292107,23.980822317,0.310181819,1.148532213,0.237357251,273.915888014
508163.570000025,37.506805610,-122.340089080,79.196436208,-1.565698205,24.006942277,0.292804230,1.028868382,0.164571422,273.901997677
508163.590000025,37.506805329,-122.340083649,79.202069092,-1.551813473,24.012312814,0.268524426,1.129252368,0.335826616,273.888836134
508163.610000025,37.506805051,-122.340078217,79.206984781,-1.540206209,24.016660370,0.225218167,1.143276231,0.336448098,273.876179140
508163.630000025,37.506804774,-122.340072782,79.211671625,-1.526925920,24.043506344,0.253665962,0.943400150,0.161223309,273.867663584
508163.650000025,37.506804500,-122.340067339,79.217258269,-1.516625425,24.077612703,0.294711518,1.009754639,0.216196803,273.860802534
508163.670000025,37.506804228,-122.340061893,79.222814249,-1.506206931,24.078611027,0.259723565,1.166296451,0.419545179,273.856341233
508163.690000025,37.506803958,-122.340056445,79.227665458,-1.496673722,24.082475006,0.225946629,1.159135224,0.388025376,273.853009215
508163.710000025,37.506803688,-122.340050996,79.232051773,-1.488212397,24.105535009,0.223097594,1.022396139,0.264937183,273.852167897
508163.730000025,37.506803423,-122.340045540,79.236775186,-1.457695098,24.132586318,0.236249341,1.117995555,0.277909687,273.854229096
508163.750000025,37.506803161,-122.340040081,79.240936660,-1.457738540,24.133490665,0.184086800,1.329286565,0.501266660,273.863041093
508163.770000025,37.506802898,-122.340034622,79.244708445,-1.453803792,24.135867661,0.194610201,1.378709383,0.530679033,273.871089469
508163.790000025,37.506802636,-122.340029160,79.248227092,-1.454898230,24.154686097,0.154599739,1.292934216,0.336672772,273.878425237
508163.810000025,37.506802375,-122.340023694,79.251585445,-1.447061852,24.180853737,0.187189195,1.315550212,0.354697186,273.890194557
508163.830000025,37.506802114,-122.340018224,79.255239486,-1.448533609,24.182378396,0.168575574,1.534009706,0.507614219,273.902941367
508163.850000025,37.506801851,-122.340012753,79.258308727,-1.463728293,24.191974590,0.150041353,1.590282239,0.590896799,273.915042168
508163.870000025,37.506801587,-122.340007280,79.261706981,-1.472365131,24.199418379,0.182259766,1.514785431,0.436103882,273.922602714
508163.890000025,37.506801321,-122.340001804,79.265092188,-1.483017105,24.224862719,0.157186164,1.455811055,0.362416733,273.935235662
508163.910000025,37.506801054,-122.339996323,79.268388736,-1.483139368,24.235406631,0.174438575,1.543725041,0.472205785,273.947312939
508163.930000025,37.506800785,-122.339990840,79.271873858,-1.502234115,24.242022951,0.171394042,1.639415416,0.579013041,273.957079368
508163.950000025,37.506800513,-122.339985355,79.275235938,-1.509867415,24.257007872,0.166563221,1.561761859,0.492097160,273.962823613
508163.970000025,37.506800241,-122.339979866,79.278813416,-1.514134178,24.280877008,0.191205402,1.480974563,0.380872138,273.967799738
508163.990000025,37.506799967,-122.339974372,79.282658239,-1.520672701,24.294585009,0.192682452,1.595258589,0.534501952,273.972430605
508164.010000025,37.506799693,-122.339968877,79.286468377,-1.526613912,24.297798618,0.184895676,1.701382303,0.634351512,273.974913650
508164.030000025,37.506799417,-122.339963379,79.289983445,-1.535210533,24.309417432,0.169789173,1.667010140,0.595729180,273.977453329
508164.050000025,37.506799243,-122.339957520,79.264548064,-1.528098949,24.323737123,0.174973997,1.626396837,0.501712877,273.980178781
508164.070000025,37.506798968,-122.339952017,79.267593289,-1.525857475,24.332847767,0.130424133,1.720696259,0.599632423,273.990426714
508164.090000025,37.506798694,-122.339946512,79.270107606,-1.516687029,24.333995299,0.120125427,1.780135029,0.612814049,274.001275803
508164.110000025,37.506798420,-122.339941007,79.272306216,-1.513294269,24.348015595,0.099643400,1.780297777,0.519325367,274.016792157
508164.130000025,37.506798148,-122.339935497,79.274469005,-1.512163670,24.367863296,0.119307846,1.825899999,0.504937900,274.039582058
508164.150000025,37.506797875,-122.339929985,79.276962329,-1.525035784,24.375015570,0.130065808,1.934528473,0.551479036,274.067348618
508164.170000025,37.506797599,-122.339924471,79.279659689,-1.539730800,24.381000735,0.143184640,1.956738258,0.515846843,274.092557609
508164.190000025,37.506797321,-122.339918955,79.282733221,-1.542715132,24.390946990,0.162032061,1.935136243,0.434411503,274.116610240
508164.210000025,37.506797042,-122.339913435,79.285989995,-1.554497969,24.411789054,0.164997343,1.975025333,0.394535880,274.143819729
508164.230000025,37.506796760,-122.339907912,79.289567422,-1.571936370,24.421065348,0.196587794,2.024809402,0.472312390,274.174267391
508164.250000025,37.506796476,-122.339902387,79.293625819,-1.588910018,24.429771612,0.204052380,2.040742958,0.399597297,274.198415806
508164.270000025,37.506796187,-122.339896860,79.297873204,-1.613494872,24.446733487,0.227808975,2.007322559,0.414448773,274.227645357
508164.290000025,37.506795895,-122.339891329,79.302611872,-1.626141474,24.460962861,0.237942973,1.996635579,0.341667645,274.255646609
508164.310000025,37.506795599,-122.339885794,79.307677531,-1.656211664,24.481205157,0.273552297,1.954477764,0.405660401,274.285020229
508164.330000025,37.506795301,-122.339880257,79.313268773,-1.663128682,24.482886030,0.274383369,1.971207045,0.391444380,274.311720222
508164.350000025,37.506794999,-122.339874717,79.318482199,-1.677647869,24.493553705,0.254800468,1.920317586,0.409908755,274.340299113
508164.370000025,37.506794696,-122.339869175,79.323712691,-1.688417851,24.507539868,0.270570091,1.862805936,0.412279601,274.370209220
508164.390000025,37.506794391,-122.339863630,79.329117544,-1.699404079,24.522872073,0.262046018,1.876299391,0.359274257,274.395670697
508164.410000025,37.506794083,-122.339858083,79.334312326,-1.715394353,24.529562044,0.264521354,1.900583024,0.507270702,274.431294631
508164.430000025,37.506793773,-122.339852534,79.339533919,-1.727064377,24.533593742,0.241807862,1.911065295,0.429516536,274.465518803
508164.450000025,37.506793461,-122.339846982,79.343797655,-1.730057675,24.547338034,0.209257912,1.789985017,0.423748221,274.505965234
508164.470000025,37.506793149,-122.339841429,79.348462656,-1.737174493,24.556491950,0.244785929,1.826688100,0.370468844,274.540896998
508164.490000025,37.506792835,-122.339835873,79.353034896,-1.752572812,24.570182149,0.218480996,1.850715981,0.419770978,274.584151067
508164.510000025,37.506792519,-122.339830315,79.357705187,-1.751172658,24.576782941,0.244021787,1.828650861,0.356183299,274.630717198
508164.530000025,37.506792201,-122.339824754,79.362227290,-1.776054674,24.592063541,0.207457510,1.859680146,0.354870988,274.682855948
508164.550000025,37.506791879,-122.339819191,79.366486276,-1.797993153,24.597707967,0.223423281,1.868199192,0.413886793,274.730216069
508164.570000025,37.506791553,-122.339813626,79.371186592,-1.815498751,24.607533250,0.240209073,1.851500695,0.344432734,274.777994549
508164.590000025,37.506791225,-122.339808058,79.375936480,-1.824108418,24.619460786,0.238991893,1.811870551,0.282129695,274.825990772
508164.610000025,37.506790894,-122.339802487,79.380779503,-1.850892182,24.639578818,0.244275734,1.880417514,0.374098874,274.877290168
508164.630000025,37.506790559,-122.339796914,79.385579608,-1.865864948,24.645205391,0.233895309,1.906656850,0.334243190,274.924063870
508164.650000025,37.506790220,-122.339791339,79.390386276,-1.894028669,24.646260646,0.249820357,1.906154049,0.356967743,274.974132442
508164.670000025,37.506789876,-122.339785763,79.395533029,-1.921433592,24.654869022,0.258673762,1.925392721,0.349507917,275.020512252
508164.690000025,37.506789529,-122.339780185,79.400319456,-1.928894419,24.668974909,0.225429406,1.862122158,0.260640865,275.065126398
508164.710000025,37.506789179,-122.339774602,79.405282192,-1.943284948,24.688006551,0.268431995,1.870377313,0.279408982,275.113770704
508164.730000025,37.506788828,-122.339769018,79.410470181,-1.960722666,24.684526578,0.240165670,2.016118242,0.334695775,275.172976848
508164.750000025,37.506788472,-122.339763433,79.415423166,-1.986307020,24.696443570,0.271967266,1.989709372,0.408248811,275.228442074
508164.770000025,37.506788112,-122.339757845,79.421041361,-2.020052074,24.705540022,0.282351354,1.973002007,0.271752992,275.283183543
508164.790000025,37.506787746,-122.339752256,79.426543760,-2.039690698,24.711727723,0.267803456,1.964239898,0.254875849,275.336344019
508164.810000025,37.506787375,-122.339746668,79.431925311,-2.067716491,24.705438506,0.269099035,2.036883384,0.331348926,275.392910167
508164.830000025,37.506787000,-122.339741080,79.437487961,-2.096975710,24.698477889,0.281240854,2.114766117,0.376696620,275.448397046
508164.850000025,37.506786620,-122.339735491,79.443107026,-2.115162943,24.718411893,0.283740732,1.964887967,0.206157430,275.501909564
508164.870000025,37.506786236,-122.339729897,79.449186957,-2.145292223,24.738084071,0.326219595,1.777879355,-0.031239301,275.553741213
508164.890000025,37.506785847,-122.339724301,79.455903563,-2.177269494,24.740287125,0.340192090,1.956538321,0.156887257,275.615783007
508164.910000025,37.506785450,-122.339718705,79.463046613,-2.227464572,24.739206745,0.378559553,2.005645351,0.302456207,275.672056585
508164.930000025,37.506785045,-122.339713106,79.471355891,-2.271355409,24.762790674,0.458323662,1.625402907,-0.051723126,275.720264458
508164.950000025,37.506784636,-122.339707504,79.481282517,-2.271211712,24.774928134,0.519952744,1.637152796,-0.024002339,275.777816403
508164.970000025,37.506784224,-122.339701901,79.490678729,-2.301206016,24.769384048,0.416105447,1.985205493,0.431236104,275.853973995
508164.990000025,37.506783805,-122.339696300,79.498619818,-2.343490588,24.746124632,0.384657445,1.752991047,0.308523521,275.893160276
508165.010000025,37.506783381,-122.339690701,79.506633627,-2.357461569,24.760552062,0.423104018,1.305842193,-0.156182655,275.949526592
508165.030000025,37.506782954,-122.339685096,79.515281599,-2.387123717,24.789685275,0.436685471,1.418674135,0.040767017,276.010192728
508165.050000025,37.506782379,-122.339679294,79.542440558,-2.430035206,24.760308089,0.481923152,1.645590758,0.434788779,276.067392398
508165.070000025,37.506781938,-122.339673695,79.551925561,-2.463495568,24.748318186,0.458664142,1.440574687,0.204499648,276.122255675
508165.090000025,37.506781494,-122.339668093,79.560712335,-2.470018830,24.779775038,0.435329099,1.040065168,-0.154650340,276.175036158
508165.110000025,37.506781049,-122.339662487,79.569762001,-2.469956989,24.789113600,0.452474296,1.199425061,0.043045214,276.233422439
508165.130000025,37.506780602,-122.339656881,79.578364529,-2.488238765,24.772022353,0.409329525,1.500339417,0.438971867,276.295570854
508165.150000025,37.506780149,-122.339651279,79.586509509,-2.538722999,24.770724173,0.414980588,1.227020916,0.182468240,276.343492434
508165.170000025,37.506779689,-122.339645671,79.596334703,-2.555705664,24.818160098,0.578087443,0.830260529,-0.145772391,276.407171739
508165.190000025,37.506779230,-122.339640058,79.607532979,-2.560839439,24.808478910,0.513049691,1.333989163,0.362664333,276.478277915
508165.210000025,37.506778763,-122.339634450,79.616668174,-2.614815200,24.772289248,0.407073279,1.522838513,0.828922559,276.511180140
508165.230000025,37.506778288,-122.339628850,79.624629945,-2.649714661,24.753469337,0.394042265,0.913724774,0.268969709,276.569713454
508165.250000025,37.506777812,-122.339623252,79.632325905,-2.643847475,24.751196708,0.363142841,0.774161110,0.043968337,276.648482644
508165.270000025,37.506777333,-122.339617654,79.638554353,-2.671551308,24.743211207,0.274169460,1.005736214,0.447554438,276.722108660
508165.290000025,37.506776846,-122.339612060,79.644210681,-2.740707420,24.724153077,0.295443864,1.069578424,0.572463084,276.772417948
508165.310000025,37.506776348,-122.339606467,79.650111300,-2.785583264,24.729862271,0.291000456,0.715262271,0.187109603,276.839758037
508165.330000025,37.506775844,-122.339600873,79.656430107,-2.813179204,24.731231802,0.355318299,0.455251227,0.060125847,276.905369230
508165.350000025,37.506775335,-122.339595279,79.664081118,-2.841072495,24.733578405,0.404564384,0.532763667,0.163193821,276.964084993
508165.370000025,37.506774822,-122.339589684,79.672599046,-2.849359743,24.734208871,0.449394084,0.484967725,0.170200340,277.022339007
508165.390000025,37.506774306,-122.339584089,79.681587928,-2.877636783,24.739847973,0.433044754,0.468534421,0.094318643,277.090266971
508165.410000025,37.506773784,-122.339578493,79.689301231,-2.920939930,24.736498376,0.348899030,0.514988754,0.239818066,277.153923299
508165.430000025,37.506773254,-122.339572899,79.696523670,-2.960031759,24.729146577,0.380861352,0.522845105,0.413298027,277.214654341
508165.450000025,37.506772717,-122.339567305,79.704610434,-3.004453161,24.736711168,0.425855686,0.261799324,0.188167061,277.282145146
508165.470000025,37.506772173,-122.339561708,79.713754890,-3.029070304,24.752219517,0.494105145,0.023504925,0.056425334,277.355940232
508165.490000025,37.506771624,-122.339556107,79.723705851,-3.073364671,24.770802393,0.492664519,0.085548118,0.285642775,277.427956307
508165.510000025,37.506771065,-122.339550504,79.733278695,-3.122742661,24.771295529,0.467517552,0.123805291,0.601394173,277.494108234
508165.530000025,37.506770499,-122.339544904,79.742588536,-3.161175774,24.740225789,0.455939870,0.043965479,0.750095021,277.563447809
508165.550000025,37.506769925,-122.339539309,79.750908528,-3.216281091,24.733907409,0.377757508,-0.117687412,0.807896935,277.633209817
508165.570000025,37.506769340,-122.339533716,79.758296686,-3.271443880,24.722570851,0.366533694,-0.459059464,0.724161791,277.705807863
508165.590000025,37.506768747,-122.339528125,79.765293868,-3.310525379,24.709199675,0.324341498,-0.752675620,0.612011956,277.780217134
508165.610000025,37.506768147,-122.339522537,79.770925492,-3.353561262,24.692582968,0.244182859,-0.870368869,0.776901331,277.844570730
508165.630000025,37.506767537,-122.339516954,79.775667681,-3.407684438,24.669350362,0.232655738,-1.143060434,0.775517654,277.906207781
508165.650000025,37.506766920,-122.339511373,79.780445919,-3.438080281,24.674081231,0.247311450,-1.722928473,0.366984611,277.991759628
508165.670000025,37.506766299,-122.339505791,79.785790905,-3.458621082,24.681524707,0.284207620,-1.971965544,0.223086064,278.064040001
508165.690000025,37.506765673,-122.339500210,79.791232184,-3.494429193,24.670858846,0.259318815,-1.841266781,0.538546331,278.110003712
508165.710000025,37.506765041,-122.339494631,79.796436052,-3.517505411,24.657470489,0.262522125,-1.996774276,0.521096816,278.165404998
508165.730000025,37.506764403,-122.339489052,79.802076111,-3.559847623,24.665780820,0.304651791,-2.431913106,0.130599594,278.247058433
508165.750000025,37.506763761,-122.339483472,79.808823725,-3.567943496,24.674212210,0.361253085,-2.573487718,0.011252620,278.317194511
508165.770000025,37.506763116,-122.339477890,79.815877733,-3.591859698,24.683104423,0.353035393,-2.551543376,0.246707577,278.374789062
508165.790000025,37.506762467,-122.339472306,79.823423355,-3.606660901,24.689484927,0.401113824,-2.726752663,0.179558479,278.456082795
508165.810000025,37.506761817,-122.339466719,79.832110499,-3.602299775,24.709294950,0.462101162,-2.949484593,-0.037668233,278.556343930
508165.830000025,37.506761167,-122.339461128,79.841389011,-3.609895796,24.722205097,0.468674982,-2.831767083,0.204628283,278.634053628
508165.850000025,37.506760513,-122.339455537,79.851055045,-3.648134999,24.714845966,0.493052129,-2.623538588,0.489165275,278.709655344
508165.870000025,37.506759854,-122.339449947,79.860464226,-3.673367575,24.712659646,0.446679763,-2.536227704,0.648321254,278.801660193
508165.890000025,37.506759190,-122.339444358,79.868889829,-3.698913962,24.701191633,0.395145716,-2.577741310,0.663066376,278.899250018
508165.910000025,37.506758522,-122.339438773,79.876339313,-3.707316257,24.685172943,0.350384607,-2.618878361,0.631698463,278.998745744
508165.930000025,37.506757853,-122.339433190,79.883103317,-3.723510803,24.677402800,0.330081826,-2.693641829,0.520588599,279.103823475
508165.950000025,37.506757180,-122.339427608,79.889666459,-3.746918717,24.679800720,0.326548977,-2.731783913,0.402836938,279.215947894
508165.970000025,37.506756502,-122.339422025,79.896142641,-3.780377189,24.679551106,0.316842392,-2.611501607,0.489247435,279.318728263
508165.990000025,37.506755819,-122.339416446,79.902203347,-3.801245969,24.653637069,0.289418267,-2.387666993,0.662432286,279.421295125
508166.010000025,37.506755131,-122.339410872,79.907613968,-3.837201331,24.623208371,0.255332861,-2.204832087,0.780695494,279.518964332
508166.030000025,37.506754436,-122.339405305,79.912483649,-3.879201916,24.607504217,0.233599685,-2.306077515,0.531944230,279.640606322
508166.050000025,37.506753730,-122.339399554,79.931870417,-3.918625652,24.596947952,0.250239886,-2.410557784,0.274385141,279.762267661
508166.070000025,37.506753020,-122.339393992,79.937052744,-3.959984817,24.579623413,0.266676650,-2.346728773,0.160568609,279.873472977
508166.090000025,37.506752303,-122.339388434,79.942552403,-3.998084336,24.560807583,0.290095341,-2.172141495,0.193466683,279.973232591
508166.110000025,37.506751579,-122.339382879,79.948943718,-4.038875333,24.552125973,0.348696480,-2.082363652,0.082433046,280.083734132
508166.130000025,37.506750846,-122.339377328,79.956466105,-4.101119790,24.535208583,0.405016327,-2.034685436,-0.096826689,280.192959086
508166.150000025,37.506750101,-122.339371780,79.965431700,-4.170610533,24.515904232,0.489329829,-1.945380503,-0.182828534,280.289531618
508166.170000025,37.506749344,-122.339366237,79.975676951,-4.236333326,24.494569326,0.535539802,-1.867673873,-0.227292707,280.383552504
